energy_off_peak,energy_peak,energy_mid_peak,power_off_peak,power_peak,power_mid_peak
0.057921,0.0,0.0,1.6777799999999985,0.0,1.6777799999999985
0.01907800000000001,0.0,0.0,0.1777799999999985,0.0,0.1777799999999985
0.008161000000000002,0.004168999999999909,0.004189000000000012,0.16291560000000516,0.09774935999999812,0.16291560000000516
0.008160999999999988,0.004168999999999992,0.003041000000000002,0.16291560000000516,0.09774935999999812,0.16291560000000516
0.00816099999999989,0.006024000000000002,0.009642999999999999,0.16491551999999388,0.09974928000000105,0.16491551999999388
0.004461999999999994,0.0,0.0,0.1777799999999985,0.0,0.1777799999999985
0.004461999999999994,0.0,0.0,0.1777799999999985,0.0,0.1777799999999985
0.028438999999999992,0.020639000000000005,0.074135,3.5380449600000006,24.43733004,3.5380449600000006
0.010017999999999902,0.0051199999999999996,0.0008169999999999983,0.16291560000000516,0.09775199999999984,0.16291560000000516
0.004627999999999993,0.0029939999999999967,0.0,0.1777799999999985,0.0,0.1777799999999985
0.009527999999999995,0.00463100000000001,0.0013070000000000026,0.16291560000000516,0.09774935999999812,0.16291560000000516
0.010017999999999902,0.0051199999999999996,0.0008169999999999983,0.16291560000000516,0.09774935999999812,0.16291560000000516
0.026116999999999987,0.02138000000000001,0.076311,3.7009605600000057,24.43733004,3.7009605600000057
0.008161000000000002,0.004168999999999909,0.003034000000000009,0.16291560000000516,0.09774935999999812,0.16291560000000516
0.009527999999999995,0.00463100000000001,0.0013070000000000026,0.16291560000000516,0.09775199999999984,0.16291560000000516
0.008497000000000005,0.004169000000000006,0.0023370000000000057,0.16291560000000516,0.09775199999999984,0.16291560000000516
0.010017999999999902,0.0051199999999999996,0.0008169999999999983,0.16291560000000516,0.09775199999999984,0.16291560000000516
0.004627999999999993,0.003567999999999988,0.0,0.1777799999999985,0.0,0.1777799999999985
0.004627999999999993,0.0029939999999999967,0.0,0.1777799999999985,0.0,0.1777799999999985
0.009534999999999988,0.004639000000000004,0.003041000000000016,0.16291560000000516,0.09775199999999984,0.16291560000000516
0.035334000000000004,0.09772,0.070143,3.715824959999999,24.43733004,3.715824959999999
0.004461999999999994,0.0,0.0,0.1777799999999985,0.0,0.1777799999999985
0.011315999999999993,0.006330000000000016,0.0005809999999999982,0.0,0.0,0.0
0.010990999999999987,0.0052209999999999895,0.0007279999999999925,0.0,0.0,0.0
0.004461999999999994,0.0,0.0,0.1777799999999985,0.0,0.1777799999999985
0.009527999999999995,0.00463100000000001,0.0013070000000000026,0.16291560000000516,0.09775199999999984,0.16291560000000516
0.013089000000000003,0.007868999999999904,0.0053560000000000135,0.16291560000000516,0.09774935999999812,0.16291560000000516
0.004461999999999994,0.0,0.0,0.1777799999999985,0.0,0.1777799999999985
0.004461999999999994,0.0,0.0,0.17777879999999868,0.0,0.17777879999999868
0.004461999999999994,0.0,0.0,0.1777799999999985,0.0,0.1777799999999985
0.05525200000000012,0.03495200000000011,0.011544999999999889,0.0,0.0,0.0
0.004461999999999994,0.0,0.0,0.1777799999999985,0.0,0.1777799999999985
0.008161000000000002,0.004168999999999909,0.004189000000000012,0.16291560000000516,0.09775199999999984,0.16291560000000516
0.008877999999999997,0.004168999999999909,0.0027560000000000084,0.0,0.0,0.0
0.004461999999999994,0.0,0.0,2.0400000053655276e-06,0.0,2.0400000053655276e-06
0.004461999999999994,0.0,0.0,0.1777799999999985,0.0,0.1777799999999985
0.011199999999999988,0.006211999999999898,0.0011609999999998982,0.0,0.0,0.0
0.008161000000000002,0.004168999999999909,0.0047750000000000015,0.16291560000000516,0.09775199999999984,0.16291560000000516
0.010620000000000018,0.005633000000000013,0.002701999999999996,0.0,0.0,0.0
0.004461999999999994,0.0,0.0,0.1777799999999985,0.0,0.1777799999999985
0.004461999999999994,0.0,0.0,0.1777799999999985,0.0,0.1777799999999985
0.008501999999999996,0.004169000000000006,0.0023320000000000007,0.16291560000000516,0.09775199999999984,0.16291560000000516
0.009527999999999995,0.00463100000000001,0.0012530000000000041,0.16291560000000516,0.09775199999999984,0.16291560000000516
0.004461999999999994,0.0,0.0,0.1777799999999985,0.0,0.1777799999999985
0.0037669999999999926,0.0,0.0,0.1777799999999985,0.0,0.1777799999999985
0.008161000000000002,0.004168999999999909,0.003034000000000009,0.16291560000000516,0.09775199999999984,0.16291560000000516
0.009831000000000006,0.004169000000000006,0.00048599999999998644,0.0,0.0,0.0
0.043550000000000005,0.152042,0.103502,4.696961760000001,24.93733044,4.696961760000001
0.009527999999999995,0.00463100000000001,0.0013070000000000026,0.16291560000000516,0.09775199999999984,0.16291560000000516
0.008497000000000005,0.004169000000000006,0.0023370000000000057,0.16291560000000516,0.09775199999999984,0.16291560000000516
0.004627999999999993,0.004430000000000003,0.0,0.1777799999999985,0.0,0.1777799999999985
0.004627999999999993,0.004430000000000003,0.0,0.1777799999999985,0.0,0.1777799999999985
0.008161000000000002,0.004169000000000006,0.0030849999999999905,0.16291560000000516,0.09775199999999984,0.16291560000000516
0.004461999999999994,0.0,0.0,0.1777799999999985,0.0,0.1777799999999985
0.011269000000000001,0.0063720000000000165,0.0017410000000000064,0.16291560000000516,0.09775199999999984,0.16291560000000516
0.004946000000000006,0.0,0.0,0.0,0.0,0.0
0.008161000000000002,0.004168999999999895,0.004195999999999991,0.16291560000000516,0.09775199999999984,0.16291560000000516
0.004627999999999993,0.0029939999999999967,0.0,0.1777799999999985,0.0,0.1777799999999985
0.004461999999999994,0.0,0.0,0.17777879999999868,0.0,0.17777879999999868
0.053703,0.0,0.0,2.177780400000003,0.0,2.177780400000003
0.00816099999999989,0.004169000000000006,0.004067000000000001,0.16291560000000516,0.09775199999999984,0.16291560000000516
0.004461999999999994,0.0,0.0,0.1777799999999985,0.0,0.1777799999999985
0.008160999999999988,0.004169000000000006,0.0036850000000000077,3.600000006542814e-06,2.640000001719045e-06,3.600000006542814e-06
0.004461999999999994,0.0,0.0,0.1777799999999985,0.0,0.1777799999999985
0.004461999999999994,0.0,0.0,0.1777799999999985,0.0,0.1777799999999985
0.004461999999999994,0.0,0.0,0.1777799999999985,0.0,0.1777799999999985
0.008160999999999988,0.004168999999999992,0.003041000000000002,0.16291560000000516,0.09775199999999984,0.16291560000000516
0.008298000000000014,0.0033110000000000084,0.0038630000000000053,0.0,0.0,0.0
0.008161000000000015,0.004168999999999992,0.003026000000000001,0.16291560000000516,0.09775199999999984,0.16291560000000516
0.004627999999999993,0.003567999999999988,0.0,0.1777799999999985,0.0,0.1777799999999985
0.009527999999999995,0.00463100000000001,0.0013070000000000026,0.16291560000000516,0.09775199999999984,0.16291560000000516
0.012875999999999999,0.002801999999999999,0.0,0.0,0.0,0.0
0.004461999999999994,0.0,0.0,0.1777799999999985,0.0,0.1777799999999985
0.005216999999999999,0.085483,0.0,0.1777799999999985,0.0,0.1777799999999985
0.008878999999999998,0.004169000000000006,0.0027559999999999946,0.0,0.0,0.0
0.004628000000000104,0.004139000000000004,0.0,0.1777799999999985,0.0,0.1777799999999985
0.004461999999999994,0.0,0.0,0.1777799999999985,0.0,0.1777799999999985
0.012676000000000007,0.007779000000000105,0.0021110000000000018,0.16291560000000516,0.09775199999999984,0.16291560000000516
0.004627999999999993,0.0035590000000000066,0.0,0.1777799999999985,0.0,0.1777799999999985
0.004461999999999994,0.0,0.0,0.1777799999999985,0.0,0.1777799999999985
0.004627999999999993,0.004145999999999997,0.0,0.1777799999999985,0.0,0.1777799999999985
0.008161000000000002,0.004168999999999909,0.003034000000000009,0.16291560000000516,0.09775199999999984,0.16291560000000516
0.008161000000000002,0.004168999999999909,0.003034000000000009,0.16291560000000516,0.09775199999999984,0.16291560000000516
0.008161000000000002,0.004168999999999909,0.003034000000000009,0.16291560000000516,0.09775199999999984,0.16291560000000516
0.004461999999999994,0.0,0.0,0.1777799999999985,0.0,0.1777799999999985
0.004461999999999994,0.0,0.0,0.1777799999999985,0.0,0.1777799999999985
0.055251999999999996,0.0349519999999999,0.012704999999999994,0.0,0.0,0.0
0.03191999999999999,0.01948000000000001,0.072975,3.5380449600000006,24.43733004,3.5380449600000006
0.004461999999999994,0.0,0.0,0.1777799999999985,0.0,0.1777799999999985
0.00816099999999989,0.006024000000000002,0.009642999999999999,0.16491551999999388,0.09974928000000105,0.16491551999999388
0.008161000000000002,0.004168999999999909,0.003034000000000009,0.16291560000000516,0.09775199999999984,0.16291560000000516
0.008161000000000002,0.004168999999999909,0.003034000000000009,0.16291560000000516,0.09775199999999984,0.16291560000000516
0.011779999999999985,0.006791999999999909,0.0023169999999999996,0.0,0.0,0.0
0.004627999999999993,0.004430000000000003,0.0,0.1777799999999985,0.0,0.1777799999999985
0.004461999999999994,0.0,0.0,0.0,0.0,0.0
0.010502999999999998,0.005514000000000005,0.0005509999999999959,0.0,0.0,0.0
0.004461999999999994,0.0,0.0,0.1777799999999985,0.0,0.1777799999999985
0.004461999999999994,0.0,0.0,0.1777799999999985,0.0,0.1777799999999985
0.010017999999999902,0.0051199999999999996,0.0008169999999999983,0.16291560000000516,0.09775199999999984,0.16291560000000516
0.008161000000000002,0.004168999999999909,0.0047750000000000015,0.16291560000000516,0.09775199999999984,0.16291560000000516
0.004461999999999994,0.0,0.0,0.1777799999999985,0.0,0.1777799999999985
0.004461999999999994,0.0,0.0,0.1777799999999985,0.0,0.1777799999999985
0.0015469999999999928,0.0036769999999999997,0.0,0.1777799999999985,0.0,0.1777799999999985
0.006669000000000008,0.0,0.0,0.1777799999999985,0.0,0.1777799999999985
0.009328000000000003,0.004738999999999993,0.0013589999999999852,0.16291560000000516,0.09775199999999984,0.16291560000000516
0.011638000000000107,0.007646,0.0035319999999999935,3.600000006542814e-06,2.640000001719045e-06,3.600000006542814e-06
0.008055000000000118,0.0,0.0,0.0,0.0,0.0
0.004461999999999994,0.0,0.0,1.6777799999999985,0.0,1.6777799999999985
0.0044620000000000215,0.0,0.0,0.1777799999999985,0.0,0.1777799999999985
0.0037669999999999926,0.0,0.0,0.1777799999999985,0.0,0.1777799999999985
0.03993699999999989,0.03466200000000001,0.024113999999999997,0.5000003999999976,0.5000004000000011,0.5000003999999976
0.007801000000000002,0.002904000000000004,0.0029799999999999965,0.16291560000000516,0.09775199999999984,0.16291560000000516
0.0044620000000000215,0.0,0.0,0.17777879999999868,0.0,0.17777879999999868
0.008161000000000015,0.004168999999999992,0.003254999999999994,3.600000006542814e-06,2.640000001719045e-06,3.600000006542814e-06
0.0063529999999999975,0.002493999999999899,0.0,0.1777799999999985,0.0,0.1777799999999985
0.009908000000000014,0.004226999999999995,0.0007719999999999949,0.4962492000000083,0.4310855999999994,0.4962492000000083
0.008381,0.003484000000000001,0.0029870000000000035,0.16291560000000516,0.09775199999999984,0.16291560000000516
0.010492999999999988,0.004811999999999997,0.00044699999999989193,0.16291560000000516,0.09775199999999984,0.16291560000000516
0.053561000000000025,0.0,0.0,1.6777787999999987,0.0,1.6777787999999987
0.008160999999999988,0.004169000000000006,0.0029769999999998964,0.16291560000000516,0.09774935999999812,0.16291560000000516
0.004461999999999994,0.0,0.0,0.1777799999999985,0.0,0.1777799999999985
0.008161000000000002,0.004169000000000006,0.0035280000000000034,0.16291560000000516,0.09774935999999812,0.16291560000000516
0.010017999999999902,0.0051199999999999996,0.0008169999999999983,0.16291560000000516,0.09775199999999984,0.16291560000000516
0.010017999999999902,0.0051199999999999996,0.0008169999999999983,0.16291560000000516,0.09774935999999812,0.16291560000000516
0.004461999999999994,0.0,0.0,0.1777799999999985,0.0,0.1777799999999985
0.004461999999999994,0.0,0.0,0.17777879999999868,0.0,0.17777879999999868
0.007099999999999995,0.085483,0.0,0.1777799999999985,0.0,0.1777799999999985
0.008740999999999999,0.004749000000000003,0.002808000000000102,0.0,0.0,0.0
0.0108769999999999,0.005105999999999999,0.0006349999999999967,0.0,0.0,0.0
0.004461999999999994,0.0,0.0,0.1777799999999985,0.0,0.1777799999999985
0.01185,0.006953000000000015,0.002376000000000003,0.16291560000000516,0.09775199999999984,0.16291560000000516
0.008161000000000015,0.004169000000000006,0.003026000000000001,0.16291560000000516,0.09775199999999984,0.16291560000000516
0.004461999999999883,0.0,0.0,0.17777879999999868,0.0,0.17777879999999868
0.001688999999999996,0.0,0.0,0.1777799999999985,0.0,0.1777799999999985
0.004461999999999994,0.0,0.0,0.1777799999999985,0.0,0.1777799999999985
0.005031000000000091,0.0,0.0,1.1999999998124622e-06,0.0,1.1999999998124622e-06
0.008161000000000002,0.004168999999999909,0.003034000000000009,0.16291560000000516,0.09774935999999812,0.16291560000000516
0.005794999999999995,0.003115000000000104,0.0017430000000000084,0.0,0.0,0.0
0.009187,0.0,0.0,1.1999999998124622e-06,0.0,1.1999999998124622e-06
0.006962999999999997,0.0,0.0,1.1837796000000012,0.0,1.1837796000000012
0.011605999999999894,0.007630000000000012,0.0035309999999999925,3.600000006542814e-06,2.640000001719045e-06,3.600000006542814e-06
0.0044620000000000215,0.0,0.0,0.17777879999999868,0.0,0.17777879999999868
0.005149999999999988,0.0,0.0,1.1999999998124622e-06,0.0,1.1999999998124622e-06
0.004461999999999994,0.0,0.0,1.1999999998124622e-06,0.0,1.1999999998124622e-06
0.005794999999999995,0.0031149999999998956,0.002021000000000009,0.23669388000000424,0.14596272,0.23669388000000424
0.015174999999999994,0.0,0.0,0.17777879999999868,0.0,0.17777879999999868
0.004461999999999994,0.0,0.0,1.5,0.0,1.5
0.0027669999999999917,0.0,0.0,0.1777799999999985,0.0,0.1777799999999985
0.009527999999999995,0.00463100000000001,0.0013070000000000026,0.16291560000000516,0.09774935999999812,0.16291560000000516
0.008161000000000002,0.004168999999999909,0.003034000000000009,0.16291560000000516,0.09774935999999812,0.16291560000000516
0.005508000000000013,0.0,0.0,0.1777799999999985,0.0,0.1777799999999985
0.004461999999999966,0.0,0.0,1.1999999998124622e-06,0.0,1.1999999998124622e-06
0.006783999999999901,0.0,0.0,0.0,0.0,0.0
0.004461999999999994,0.0,0.0,0.1777799999999985,0.0,0.1777799999999985
0.008160999999999988,0.004169000000000006,0.0029769999999998964,0.16291560000000516,0.09774935999999812,0.16291560000000516
0.010450000000000001,0.006473999999999994,0.0023759999999999892,3.600000006542814e-06,2.640000001719045e-06,3.600000006542814e-06
0.011878,0.005331000000000002,0.0048930000000000085,4.800000041882413e-07,5.279999999885376e-06,4.800000041882413e-07
0.009527999999999995,0.00463100000000001,0.0018400000000000083,0.16291560000000516,0.09775199999999984,0.16291560000000516
0.004461999999999994,0.0,0.0,0.1777799999999985,0.0,0.1777799999999985
0.008160999999999988,0.004169000000000006,0.003041000000000002,0.16291560000000516,0.09775199999999984,0.16291560000000516
0.0036650000000000016,0.002240999999999993,0.0,0.1777799999999985,0.0,0.1777799999999985
0.032964999999999994,0.015021999999999994,0.069463,3.7009605600000057,24.43733004,3.7009605600000057
0.0045469999999999955,0.0,0.0,0.1777799999999985,0.0,0.1777799999999985
0.026116999999999987,0.02138000000000001,0.076257,3.7009605600000057,24.43733004,3.7009605600000057
0.004461999999999994,0.0,0.0,2.177780400000003,0.0,2.177780400000003
0.004461999999999994,0.0,0.0,0.1777799999999985,0.0,0.1777799999999985
0.009527999999999995,0.00463100000000001,0.0013070000000000026,0.16291560000000516,0.09774935999999812,0.16291560000000516
0.0044619999999999105,0.0,0.0,0.1777799999999985,0.0,0.1777799999999985
0.004461999999999966,0.0,0.0,1.1999999998124622e-06,0.0,1.1999999998124622e-06
0.004461999999999994,0.0,0.0,1.6777799999999985,0.0,1.6777799999999985
0.0044620000000000215,0.0,0.0,0.1777799999999985,0.0,0.1777799999999985
0.053561000000000025,0.0,0.0,1.6777787999999987,0.0,1.6777787999999987
0.0037669999999999926,0.0,0.0,0.1777799999999985,0.0,0.1777799999999985
0.009831000000000006,0.004169000000000006,0.00048599999999998644,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.004628000000000021,0.0020889999999999936,0.0,1.1999999998124622e-06,0.0,1.1999999998124622e-06
0.004854999999999998,0.0,0.0,0.1777799999999985,0.0,0.1777799999999985
0.009223999999999899,0.005505999999999983,0.0014129999999999004,0.0,0.0,0.0
0.010017999999999902,0.0051199999999999996,0.0008169999999999983,0.16291560000000516,0.09775199999999984,0.16291560000000516
0.007099999999999995,0.085483,0.0,1.1999999998124622e-06,0.0,1.1999999998124622e-06
0.022671999999999998,0.001364000000000004,0.0,1.1999999998124622e-06,0.0,1.1999999998124622e-06
0.005344000000000099,0.0009390000000000093,0.0,1.1999999998124622e-06,0.0,1.1999999998124622e-06
0.004461999999999994,0.0,0.0,0.0,0.0,0.0
0.02663,0.01994499999999999,0.073487,3.7009605600000057,24.33958068,3.7009605600000057
0.007801000000000002,0.002904000000000004,0.0029799999999999965,0.16291560000000516,0.09775199999999984,0.16291560000000516
0.008161000000000002,0.004171999999999995,0.003962000000000007,0.16291560000000516,0.09774935999999812,0.16291560000000516
0.005149999999999988,0.0,0.0,1.1999999998124622e-06,0.0,1.1999999998124622e-06
0.005149999999999988,0.0,0.0,1.1999999998124622e-06,0.0,1.1999999998124622e-06
0.004461999999999994,0.0,0.0,2.177780400000003,0.0,2.177780400000003
0.008160999999999988,0.004169000000000006,0.0029769999999998964,0.16291560000000516,0.09774935999999812,0.16291560000000516
0.004461999999999994,0.0,0.0,1.1999999998124622e-06,0.0,1.1999999998124622e-06
0.008161000000000002,0.004169000000000006,0.003033999999999995,0.16291560000000516,0.09775199999999984,0.16291560000000516
0.006412000000000001,0.085483,0.0,2.177780400000003,0.0,2.177780400000003
0.02836899999999999,0.01877899999999999,0.072322,3.7009605600000057,24.33958068,3.7009605600000057
0.008161000000000015,0.004169000000000006,0.0029630000000000073,0.16291560000000516,0.09774935999999812,0.16291560000000516
0.005344000000000099,0.0009390000000000093,0.0,1.1999999998124622e-06,0.0,1.1999999998124622e-06
0.013600000000000001,0.00925200000000001,0.0053480000000000055,0.16291560000000516,0.09774935999999812,0.16291560000000516
0.007924999999999988,0.0,0.0,0.17777879999999868,0.0,0.17777879999999868
0.0045469999999999955,0.0,0.0,0.17777879999999868,0.0,0.17777879999999868
0.004627999999999993,0.0007530000000000037,0.0,0.0,0.0,0.0
0.004627999999999993,0.0007529999999998926,0.0,0.1777799999999985,0.0,0.1777799999999985
0.008161000000000015,0.004168999999999992,0.003254999999999994,3.600000006542814e-06,2.640000001719045e-06,3.600000006542814e-06
0.004461999999999883,0.0,0.0,0.17777879999999868,0.0,0.17777879999999868
0.004461999999999994,0.0,0.0,0.1777799999999985,0.0,0.1777799999999985
0.03077299999999991,0.02146400000000001,0.004430999999999893,4.800000041882413e-07,5.279999999885376e-06,4.800000041882413e-07
0.008501999999999996,0.004169000000000006,0.0023320000000000007,0.16291560000000516,0.09774935999999812,0.16291560000000516
0.005532999999999982,0.0,0.0,0.17777879999999868,0.0,0.17777879999999868
0.00503099999999998,0.0,0.0,1.1999999998124622e-06,0.0,1.1999999998124622e-06
0.006874999999999992,0.0,0.0,1.1999999998124622e-06,0.0,1.1999999998124622e-06
0.008161000000000002,0.004168999999999909,0.003034000000000009,0.16291560000000516,0.09774935999999812,0.16291560000000516
0.0044450000000000045,0.085483,0.0,1.1999999998124622e-06,0.0,1.1999999998124622e-06
0.004628000000000104,0.0024300000000000016,0.0,0.1777799999999985,0.0,0.1777799999999985
0.008160999999999988,0.004168999999999992,0.003267999999999993,0.0,0.0,0.0
0.007920999999999984,0.0,0.0,1.6777799999999985,0.0,1.6777799999999985
0.010108000000000103,0.005211000000000118,0.0013069999999998916,0.16291560000000516,0.09775199999999984,0.16291560000000516
0.0037669999999999926,0.0,0.0,0.1777799999999985,0.0,0.1777799999999985
0.007099999999999995,0.085483,0.0,1.1999999998124622e-06,0.0,1.1999999998124622e-06
0.004461999999999966,0.0,0.0,0.18377999999999872,0.0,0.18377999999999872
0.0044620000000000215,0.0,0.0,1.1999999998124622e-06,0.0,1.1999999998124622e-06
0.009658,0.004762000000000002,0.0011769999999999975,0.16291560000000516,0.09775199999999984,0.16291560000000516
0.027857999999999994,0.019646999999999998,0.07457000000000001,3.7009605600000057,24.43733004,3.7009605600000057
0.008161000000000015,0.004169000000000006,0.003268000000000007,0.0,0.0,0.0
0.008161000000000099,0.004169000000000006,5.3999999999998494e-05,3.600000006542814e-06,2.640000001719045e-06,3.600000006542814e-06
0.046185000000000004,0.05562799999999998,0.098125,3.5380449600000006,24.93733044,3.5380449600000006
0.004461999999999994,0.0,0.0,0.17777879999999868,0.0,0.17777879999999868
0.004461999999999994,0.0,0.0,0.1777799999999985,0.0,0.1777799999999985
0.010228000000000001,0.0057880000000000015,0.002033000000000007,0.16291560000000516,0.09774935999999812,0.16291560000000516
0.004461999999999994,0.0,0.0,0.1777799999999985,0.0,0.1777799999999985
0.006319999999999992,0.0,0.0,0.1777799999999985,0.0,0.1777799999999985
0.008877999999999997,0.004748999999999906,0.0027559999999999946,0.0,0.0,0.0
0.004461999999999994,0.0,0.0,0.1777799999999985,0.0,0.1777799999999985
0.004461999999999994,0.0,0.0,0.17777879999999868,0.0,0.17777879999999868
0.003573000000000104,0.0016520000000000007,0.0,0.1777799999999985,0.0,0.1777799999999985
0.007920999999999984,0.0,0.0,1.1999999998124622e-06,0.0,1.1999999998124622e-06
0.008161000000000015,0.004169000000000006,0.0035410000000000025,0.16291560000000516,0.09774935999999812,0.16291560000000516
0.018844,0.086306,0.0,0.1777799999999985,0.0,0.1777799999999985
0.006412000000000001,0.085483,0.0,1.1999999998124622e-06,0.0,1.1999999998124622e-06
0.008161000000000015,0.004168999999999992,0.003026000000000001,0.16291560000000516,0.09775199999999984,0.16291560000000516
0.004461999999999994,0.0,0.0,0.17777879999999868,0.0,0.17777879999999868
0.05269400000000002,0.0,0.0,1.6777787999999987,0.0,1.6777787999999987
0.004461999999999994,0.0,0.0,0.1777799999999985,0.0,0.1777799999999985
0.012182999999999902,0.008207000000000006,0.004108999999999988,3.600000006542814e-06,2.640000001719045e-06,3.600000006542814e-06
